Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_VERB	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Gen	verbs_mood_dist_Ind	verbs_mood_dist_Pot	verbs_form_dist_Conv	verbs_form_dist_Part	verbs_form_dist_Vnoun	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Gen	aux_mood_dist_Ind	aux_form_dist_Conv	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_advmod	dep_dist_advmod:emph	dep_dist_amod	dep_dist_case	dep_dist_cc	dep_dist_compound	dep_dist_compound:lvc	dep_dist_conj	dep_dist_cop	dep_dist_det	dep_dist_discourse	dep_dist_flat	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_punct	dep_dist_root	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3
turkish_clean_58.conllu	1	18	18.0	7.4375	22.22222222222222	5.555555555555555	0	0	5.555555555555555	0	27.77777777777778	0	0	0	11.11111111111111	27.77777777777778	0.875	0	0	100.0	0	0	100.0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	5.0	100.0	1.6	0	40.0	60.0	0	0	0	0	9.0	3.6	6.0	1.8666666666666667	6	1.0	1	100.0	0	0	0	100.0	0.0	5.555555555555555	0	0	22.22222222222222	5.555555555555555	5.555555555555555	0	0	11.11111111111111	0	0	0	0	0	5.555555555555555	16.666666666666668	11.11111111111111	0	0	0	11.11111111111111	5.555555555555555	25.0	75.0	0.0	100.0	1.5	50.0	50.0	0
turkish_clean_59.conllu	1	20	20.0	6.222222222222222	5.0	0	0	5.0	5.0	10.0	55.0	0	0	0	10.0	10.0	0.7777777777777778	0	0	100.0	0	0	100.0	0	0	0	100.0	0	100.0	100.0	0	0	2.0	100.0	2.5	0	50.0	0	0	50.0	0	0	5.0	10.0	9.0	2.0588235294117645	9	0	0	0	0	100.0	0.0	0	0	0	0	0	5.0	0	5.0	5.0	0	0	5.0	10.0	0	0	0	15.0	25.0	0	0	15.0	0	10.0	5.0	50.0	50.0	0.0	100.0	1.0	100.0	0	0
turkish_clean_60.conllu	1	16	16.0	6.533333333333333	6.25	0	0	0	6.25	0	50.0	6.25	0	0	6.25	25.0	0.8666666666666667	25.0	25.0	50.0	0	0	100.0	0	0	50.0	50.0	0	0	0	0	0	4.0	100.0	1.0	25.0	50.0	25.0	0	0	0	0	5.0	4.0	13.0	2.5714285714285716	13	0	0	0	0	100.0	0.0	0	0	6.25	0	6.25	6.25	0	0	6.25	6.25	0	0	0	0	0	0	18.75	12.5	0	6.25	18.75	0	6.25	6.25	25.0	75.0	0.0	100.0	1.0	100.0	0	0
turkish_clean_61.conllu	1	19	19.0	5.882352941176471	10.526315789473685	5.2631578947368425	0	5.2631578947368425	0	0	47.36842105263158	5.2631578947368425	0	0	10.526315789473685	15.789473684210526	0.8235294117647058	0	0	100.0	0	0	100.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	100.0	100.0	0	0	4.0	100.0	1.3333333333333333	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	0	6.0	4.75	15.0	2.375	15	0	0	0	0	100.0	0.0	0	0	0	0	0	10.526315789473685	5.2631578947368425	0	0	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	0	0	0	21.05263157894737	26.31578947368421	0	0	5.2631578947368425	0	10.526315789473685	5.2631578947368425	25.0	75.0	0.0	100.0	1.5	50.0	50.0	0
turkish_clean_62.conllu	1	14	14.0	5.846153846153846	7.142857142857143	7.142857142857143	0	0	14.285714285714286	0	42.857142857142854	0	0	0	7.142857142857143	21.428571428571427	0.7692307692307693	0	0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	3.0	100.0	1.3333333333333333	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	0	4.0	4.666666666666667	6.0	2.25	6	0	0	0	0	100.0	0.0	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	7.142857142857143	7.142857142857143	7.142857142857143	0	0	0	0	0	0	0	0	14.285714285714286	0	0	7.142857142857143	21.428571428571427	7.142857142857143	7.142857142857143	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0	0
turkish_clean_63.conllu	1	12	12.0	5.0	8.333333333333334	8.333333333333334	0	8.333333333333334	8.333333333333334	0	41.666666666666664	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0.6363636363636364	0	100.0	0	0	0	100.0	0	0	100.0	0	0	100.0	100.0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	6.0	4.0	1.5	4	1.0	1	100.0	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	8.333333333333334	0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	16.666666666666668	16.666666666666668	0	0	0	8.333333333333334	8.333333333333334	8.333333333333334	50.0	50.0	0.0	100.0	1.0	100.0	0	0
turkish_clean_64.conllu	1	13	13.0	5.583333333333333	23.076923076923077	0	0	0	7.6923076923076925	0	46.15384615384615	7.6923076923076925	0	0	7.6923076923076925	7.6923076923076925	0.8333333333333334	0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	1.0	100.0	1.0	0	100.0	0	0	0	0	0	7.0	13.0	4.0	1.6363636363636365	4	0	0	0	0	0	0	100.0	0.0	0	0	7.6923076923076925	23.076923076923077	0	0	0	0	0	0	7.6923076923076925	0	0	0	15.384615384615385	23.076923076923077	7.6923076923076925	0	0	0	7.6923076923076925	7.6923076923076925	100.0	0.0	0	0	0	0	0	0
turkish_clean_65.conllu	1	17	17.0	6.8125	17.647058823529413	5.882352941176471	5.882352941176471	0	5.882352941176471	0	47.05882352941177	0	0	0	5.882352941176471	11.764705882352942	0.875	0	50.0	50.0	0	50.0	50.0	0	0	100.0	0	0	0	0	0	0	2.0	100.0	0.5	50.0	50.0	0	0	0	0	0	6.0	8.5	5.0	1.7333333333333334	5	1.0	1	100.0	0	100.0	0.0	0	0	0	5.882352941176471	5.882352941176471	17.647058823529413	5.882352941176471	0	0	5.882352941176471	0	0	0	0	0	0	17.647058823529413	17.647058823529413	0	0	5.882352941176471	5.882352941176471	5.882352941176471	5.882352941176471	50.0	50.0	0.0	100.0	1.0	100.0	0	0
turkish_clean_66.conllu	1	18	18.0	5.235294117647059	11.11111111111111	11.11111111111111	0	0	0	5.555555555555555	27.77777777777778	11.11111111111111	0	0	5.555555555555555	27.77777777777778	0.7058823529411765	0	20.0	80.0	0	0	100.0	0	25.0	25.0	50.0	0	0	0	0	0	5.0	100.0	1.6	0	60.0	20.0	20.0	0	0	0	8.0	3.6	5.0	1.5625	5	1.0	1	100.0	0	100.0	0.0	0	0	5.555555555555555	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	5.555555555555555	0	0	11.11111111111111	11.11111111111111	5.555555555555555	5.555555555555555	20.0	80.0	0.0	100.0	1.6666666666666667	33.333333333333336	66.66666666666667	0
turkish_clean_67.conllu	1	19	19.0	4.764705882352941	5.2631578947368425	0	5.2631578947368425	10.526315789473685	10.526315789473685	0	31.57894736842105	5.2631578947368425	0	5.2631578947368425	10.526315789473685	15.789473684210526	0.7058823529411765	0	33.333333333333336	66.66666666666667	0	0	100.0	0	0	66.66666666666667	33.333333333333336	50.0	50.0	50.0	50.0	0	5.0	100.0	1.6666666666666667	0	33.333333333333336	66.66666666666667	0	0	0	0	6.0	3.8	8.0	1.875	8	0	0	0	0	100.0	0.0	100.0	0.0	10.526315789473685	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	0	10.526315789473685	0	0	10.526315789473685	5.2631578947368425	0	0	0	5.2631578947368425	10.526315789473685	5.2631578947368425	0	10.526315789473685	0	10.526315789473685	5.2631578947368425	20.0	80.0	0.0	100.0	2.0	50.0	0	50.0
turkish_clean_68.conllu	1	10	10.0	7.222222222222222	10.0	0	10.0	0	0	0	30.0	10.0	0	0	10.0	30.0	0.8888888888888888	0	33.333333333333336	66.66666666666667	0	0	100.0	0	0	50.0	50.0	0	0	0	0	0	3.0	100.0	1.3333333333333333	33.333333333333336	0	66.66666666666667	0	0	0	0	3.0	3.3333333333333335	4.0	1.875	4	0	0	0	0	100.0	0.0	100.0	0.0	0	10.0	0	10.0	0	0	10.0	0	0	0	10.0	0	0	0	0	0	10.0	0	10.0	20.0	10.0	10.0	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0	0
turkish_clean_69.conllu	1	11	11.0	6.555555555555555	18.181818181818183	0	9.090909090909092	0	0	0	36.36363636363637	0	0	0	18.181818181818183	18.181818181818183	1.0	0	0	100.0	0	0	100.0	0	0	100.0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	3.0	5.5	4.0	2.0	4	0	0	0	0	100.0	0.0	0	0	9.090909090909092	9.090909090909092	0	18.181818181818183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.181818181818183	18.181818181818183	18.181818181818183	9.090909090909092	50.0	50.0	0.0	100.0	1.0	100.0	0	0
turkish_clean_70.conllu	1	11	11.0	7.4	9.090909090909092	9.090909090909092	0	0	0	0	45.45454545454545	9.090909090909092	0	0	9.090909090909092	18.181818181818183	0.8	50.0	0	50.0	0	50.0	50.0	0	0	100.0	0	0	0	0	0	0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	5.0	5.5	3.0	1.4444444444444444	3	0	0	0	0	100.0	0.0	0	0	9.090909090909092	0	0	9.090909090909092	9.090909090909092	0	0	0	0	0	9.090909090909092	0	0	0	0	18.181818181818183	0	0	9.090909090909092	18.181818181818183	9.090909090909092	9.090909090909092	50.0	50.0	0.0	100.0	1.0	100.0	0	0
turkish_clean_71.conllu	1	14	14.0	6.583333333333333	7.142857142857143	7.142857142857143	0	7.142857142857143	7.142857142857143	0	35.714285714285715	0	0	7.142857142857143	14.285714285714286	14.285714285714286	0.75	0	0	100.0	0	0	100.0	0	0	0	100.0	0	100.0	100.0	0	0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	4.0	4.666666666666667	11.0	3.5454545454545454	11	0	0	0	0	100.0	0.0	0	0	0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	0	0	0	0	28.571428571428573	0	0	7.142857142857143	7.142857142857143	14.285714285714286	7.142857142857143	50.0	50.0	0.0	100.0	1.0	100.0	0	0
turkish_clean_72.conllu	1	17	17.0	7.125	11.764705882352942	5.882352941176471	0	0	5.882352941176471	0	47.05882352941177	0	0	0	5.882352941176471	23.529411764705884	0.875	0	0	100.0	0	25.0	75.0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	4.0	100.0	0.75	50.0	25.0	25.0	0	0	0	0	7.0	4.25	4.0	1.6	4	0	0	0	0	100.0	0.0	0	0	0	0	5.882352941176471	11.764705882352942	5.882352941176471	0	5.882352941176471	5.882352941176471	0	0	0	0	0	0	11.764705882352942	17.647058823529413	0	0	11.764705882352942	11.764705882352942	5.882352941176471	5.882352941176471	25.0	75.0	0.0	100.0	1.0	100.0	0	0
turkish_clean_73.conllu	1	17	17.0	5.066666666666666	11.764705882352942	17.647058823529413	0	0	11.764705882352942	0	35.294117647058826	0	0	0	11.764705882352942	11.764705882352942	0.6666666666666666	0	0	100.0	0	0	50.0	50.0	0	100.0	0	0	0	0	0	0	2.0	0.0	0.5	50.0	50.0	0	0	0	0	0	4.0	8.5	8.0	2.142857142857143	8	1.0	1	100.0	0	100.0	0.0	0	0	5.882352941176471	0	5.882352941176471	5.882352941176471	17.647058823529413	5.882352941176471	0	5.882352941176471	0	0	0	0	0	0	11.764705882352942	5.882352941176471	0	0	11.764705882352942	5.882352941176471	11.764705882352942	5.882352941176471	0.0	100.0	50.0	50.0	1.0	100.0	0	0
turkish_clean_74.conllu	1	16	16.0	8.5	6.25	0	0	0	0	0	37.5	0	0	6.25	25.0	25.0	1.0	0	50.0	50.0	0	25.0	75.0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	4.0	100.0	1.75	0	75.0	0	0	25.0	0	0	5.0	4.0	14.0	3.1818181818181817	14	0	0	0	0	0	0	100.0	0.0	12.5	0	0	6.25	0	0	0	0	0	0	0	0	0	0	6.25	6.25	6.25	0	0	31.25	25.0	6.25	25.0	75.0	0.0	100.0	1.5	50.0	50.0	0
turkish_clean_75.conllu	1	21	21.0	7.6	23.80952380952381	4.761904761904762	4.761904761904762	4.761904761904762	4.761904761904762	0	33.333333333333336	0	0	0	4.761904761904762	19.047619047619047	0.85	0	50.0	50.0	0	25.0	75.0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	4.0	0.0	1.25	25.0	25.0	50.0	0	0	0	0	7.0	5.25	8.0	2.0	8	0	0	0	0	0	0	0	0	4.761904761904762	4.761904761904762	0	19.047619047619047	4.761904761904762	4.761904761904762	0	4.761904761904762	4.761904761904762	0	0	4.761904761904762	0	0	14.285714285714286	14.285714285714286	0	0	0	9.523809523809524	4.761904761904762	4.761904761904762	0.0	100.0	25.0	75.0	2.0	50.0	0	50.0
turkish_clean_76.conllu	1	33	33.0	5.7	18.181818181818183	6.0606060606060606	0	3.0303030303030303	15.151515151515152	0	36.36363636363637	3.0303030303030303	0	3.0303030303030303	9.090909090909092	6.0606060606060606	0.7	0	50.0	50.0	0	0	100.0	0	0	50.0	50.0	0	100.0	100.0	0	0	3.0	100.0	0.0	100.0	0	0	0	0	0	0	6.0	11.0	30.0	3.9655172413793105	30	1.0	2	100.0	0	0	0	100.0	0.0	0	0	3.0303030303030303	15.151515151515152	6.0606060606060606	12.121212121212121	3.0303030303030303	0	9.090909090909092	3.0303030303030303	3.0303030303030303	0	0	0	18.181818181818183	12.121212121212121	3.0303030303030303	0	0	0	9.090909090909092	3.0303030303030303	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0	0
turkish_clean_77.conllu	1	21	21.0	6.611111111111111	9.523809523809524	4.761904761904762	0	0	9.523809523809524	0	38.095238095238095	9.523809523809524	0	0	14.285714285714286	14.285714285714286	0.7222222222222222	0	33.333333333333336	66.66666666666667	0	33.333333333333336	66.66666666666667	0	0	100.0	0	0	0	0	0	0	3.0	0.0	0.3333333333333333	50.0	50.0	0	0	0	0	0	5.0	7.0	19.0	4.352941176470588	19	0	0	0	0	100.0	0.0	100.0	0.0	4.761904761904762	0	0	9.523809523809524	4.761904761904762	4.761904761904762	0	0	9.523809523809524	0	0	0	9.523809523809524	0	0	9.523809523809524	4.761904761904762	4.761904761904762	9.523809523809524	9.523809523809524	14.285714285714286	4.761904761904762	0.0	100.0	100.0	0.0	1.0	100.0	0	0
turkish_clean_78.conllu	1	22	22.0	6.761904761904762	13.636363636363637	9.090909090909092	0	4.545454545454546	0	0	31.818181818181817	18.181818181818183	0	4.545454545454546	4.545454545454546	13.636363636363637	0.6666666666666666	0	33.333333333333336	66.66666666666667	0	33.333333333333336	66.66666666666667	0	0	100.0	0	0	0	0	0	0	3.0	100.0	1.3333333333333333	0	66.66666666666667	33.333333333333336	0	0	0	0	8.0	7.333333333333333	10.0	2.35	10	1.0	1	100.0	0	100.0	0.0	100.0	0.0	4.545454545454546	0	0	9.090909090909092	9.090909090909092	0	0	0	0	0	4.545454545454546	4.545454545454546	9.090909090909092	0	13.636363636363637	13.636363636363637	4.545454545454546	4.545454545454546	9.090909090909092	4.545454545454546	4.545454545454546	4.545454545454546	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0	0
turkish_clean_79.conllu	1	11	11.0	5.9	9.090909090909092	9.090909090909092	9.090909090909092	9.090909090909092	0	9.090909090909092	45.45454545454545	0	0	0	9.090909090909092	0	0.7	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	11.0	8.0	2.2222222222222223	8	0	0	0	0	0	0	0	0	0	9.090909090909092	0	0	9.090909090909092	0	9.090909090909092	0	0	9.090909090909092	9.090909090909092	0	0	0	0	27.272727272727273	0	0	0	9.090909090909092	9.090909090909092	9.090909090909092	100.0	0.0	0	0	0	0	0	0
turkish_clean_80.conllu	1	33	33.0	5.533333333333333	12.121212121212121	6.0606060606060606	3.0303030303030303	3.0303030303030303	15.151515151515152	0	27.272727272727273	12.121212121212121	0	0	9.090909090909092	12.121212121212121	0.6	0	25.0	75.0	0	0	100.0	0	0	100.0	0	0	100.0	100.0	0	0	5.0	100.0	3.25	0	0	25.0	50.0	0	25.0	0	4.0	6.6	18.0	3.6551724137931036	18	0	0	0	0	100.0	0.0	0	0	3.0303030303030303	3.0303030303030303	3.0303030303030303	6.0606060606060606	6.0606060606060606	12.121212121212121	0	0	15.151515151515152	3.0303030303030303	12.121212121212121	0	0	0	3.0303030303030303	9.090909090909092	0	0	6.0606060606060606	6.0606060606060606	9.090909090909092	3.0303030303030303	50.0	50.0	0.0	100.0	1.0	100.0	0	0
turkish_clean_81.conllu	1	9	9.0	6.25	11.11111111111111	0	0	11.11111111111111	0	11.11111111111111	33.333333333333336	11.11111111111111	0	0	11.11111111111111	11.11111111111111	0.625	0	0	100.0	0	0	100.0	0	0	100.0	0	0	100.0	100.0	0	0	2.0	100.0	1.0	0	100.0	0	0	0	0	0	5.0	4.5	2.0	1.1428571428571428	2	0	0	0	0	100.0	0.0	100.0	0.0	11.11111111111111	0	0	0	0	0	0	0	0	11.11111111111111	22.22222222222222	0	0	0	0	11.11111111111111	11.11111111111111	0	11.11111111111111	0	11.11111111111111	11.11111111111111	50.0	50.0	0.0	100.0	1.0	100.0	0	0
turkish_clean_82.conllu	1	8	8.0	7.285714285714286	12.5	0	12.5	12.5	0	12.5	37.5	0	0	0	12.5	0	0.7142857142857143	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	8.0	3.0	1.5	3	0	0	0	0	0	0	0	0	0	12.5	0	12.5	0	0	0	0	0	12.5	12.5	0	0	0	0	25.0	0	0	0	0	12.5	12.5	100.0	0.0	0	0	0	0	0	0
turkish_clean_83.conllu	1	23	23.0	7.75	17.391304347826086	4.3478260869565215	0	0	0	0	47.82608695652174	0	0	0	13.043478260869565	17.391304347826086	0.95	0	25.0	75.0	0	50.0	50.0	0	0	100.0	0	0	0	0	0	0	4.0	0.0	1.0	25.0	50.0	25.0	0	0	0	0	8.0	5.75	14.0	2.1052631578947367	14	1.0	1	100.0	0	0	0	0	0	8.695652173913043	0	0	13.043478260869565	4.3478260869565215	0	4.3478260869565215	0	0	0	0	0	0	0	13.043478260869565	21.73913043478261	0	0	0	17.391304347826086	13.043478260869565	4.3478260869565215	0.0	100.0	25.0	75.0	1.0	100.0	0	0
turkish_clean_84.conllu	1	15	15.0	8.142857142857142	13.333333333333334	6.666666666666667	0	0	0	0	40.0	0	6.666666666666667	6.666666666666667	6.666666666666667	20.0	0.8571428571428571	0	66.66666666666667	33.333333333333336	0	0	100.0	0	0	50.0	50.0	0	0	0	0	0	3.0	100.0	2.3333333333333335	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	8.0	5.0	4.0	1.5384615384615385	4	1.0	1	100.0	0	100.0	0.0	100.0	0.0	6.666666666666667	0	0	13.333333333333334	6.666666666666667	0	0	0	0	0	0	0	0	0	13.333333333333334	13.333333333333334	13.333333333333334	0	6.666666666666667	13.333333333333334	6.666666666666667	6.666666666666667	33.333333333333336	66.66666666666667	0.0	100.0	2.0	0	100.0	0
turkish_clean_85.conllu	1	17	17.0	5.75	5.882352941176471	0	5.882352941176471	5.882352941176471	0	0	41.1764705882353	11.764705882352942	0	0	5.882352941176471	23.529411764705884	0.8125	0	0	100.0	0	0	100.0	0	0	50.0	50.0	100.0	0	0	100.0	0	5.0	100.0	1.0	25.0	50.0	25.0	0	0	0	0	9.0	3.4	2.0	1.3333333333333333	2	0	0	0	0	100.0	0.0	0	0	11.764705882352942	5.882352941176471	0	0	0	0	0	5.882352941176471	0	5.882352941176471	11.764705882352942	0	0	0	5.882352941176471	5.882352941176471	0	0	29.41176470588235	5.882352941176471	5.882352941176471	5.882352941176471	20.0	80.0	0.0	100.0	1.0	100.0	0	0
