Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_csubj	dep_dist_dep	dep_dist_det	dep_dist_dislocated	dep_dist_fixed	dep_dist_flat	dep_dist_nmod	dep_dist_nsubj	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2
korean_clean_28.conllu	1	15	15.0	3.5714285714285716	6.666666666666667	0	26.666666666666668	0	13.333333333333334	0	20.0	0	0	6.666666666666667	6.666666666666667	6.666666666666667	0	13.333333333333334	0	0.7857142857142857	2.0	0.0	0.5	50.0	50.0	0	0	0	0	0	5.0	7.5	8.0	2.230769230769231	8	0	0	100.0	0.0	100.0	0.0	0	13.333333333333334	0	6.666666666666667	0	0	0	0	6.666666666666667	13.333333333333334	13.333333333333334	0	0	0	0	0	0	6.666666666666667	6.666666666666667	0	6.666666666666667	13.333333333333334	6.666666666666667	6.666666666666667	0	0.0	100.0	0.0	100.0	1.0	100.0	0
korean_clean_29.conllu	1	38	38.0	2.4166666666666665	7.894736842105263	0	23.68421052631579	0	2.6315789473684212	0	36.8421052631579	0	0	0	5.2631578947368425	15.789473684210526	0	7.894736842105263	0	0.8055555555555556	3.0	100.0	4.0	0	0	33.333333333333336	0	33.333333333333336	0	33.333333333333336	6.0	12.666666666666666	13.0	2.914285714285714	13	0	0	100.0	0.0	100.0	0.0	2.6315789473684212	5.2631578947368425	7.894736842105263	2.6315789473684212	0	5.2631578947368425	0	0	5.2631578947368425	10.526315789473685	5.2631578947368425	0	0	0	2.6315789473684212	5.2631578947368425	0	7.894736842105263	5.2631578947368425	0	7.894736842105263	10.526315789473685	5.2631578947368425	2.6315789473684212	7.894736842105263	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
korean_clean_30.conllu	1	8	8.0	3.5714285714285716	0	0	25.0	0	0	0	25.0	0	0	12.5	12.5	12.5	0	12.5	0	0.8571428571428571	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	8.0	6.0	2.5	6	0	0	0	0	100.0	0.0	0	12.5	12.5	0	0	0	0	0	12.5	0	0	0	0	0	12.5	0	0	0	25.0	0	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0
korean_clean_31.conllu	1	15	15.0	3.076923076923077	0	0	0	0	6.666666666666667	0	26.666666666666668	0	0	0	13.333333333333334	13.333333333333334	0	40.0	0	0.7692307692307693	6.0	100.0	1.3333333333333333	16.666666666666668	50.0	16.666666666666668	16.666666666666668	0	0	0	8.0	2.5	13.0	2.8333333333333335	13	0	0	100.0	0.0	100.0	0.0	13.333333333333334	0	0	0	0	0	0	6.666666666666667	13.333333333333334	0	0	6.666666666666667	0	0	0	0	0	13.333333333333334	6.666666666666667	0	13.333333333333334	0	13.333333333333334	6.666666666666667	6.666666666666667	16.666666666666668	83.33333333333333	0.0	100.0	1.6666666666666667	33.333333333333336	66.66666666666667
korean_clean_32.conllu	1	28	28.0	3.423076923076923	0	0	14.285714285714286	7.142857142857143	10.714285714285714	0	35.714285714285715	0	0	3.5714285714285716	7.142857142857143	3.5714285714285716	0	17.857142857142858	0	0.7692307692307693	5.0	0.0	2.2	20.0	0	40.0	20.0	20.0	0	0	7.0	5.6	17.0	3.6	17	0	0	100.0	0.0	100.0	0.0	10.714285714285714	7.142857142857143	3.5714285714285716	0	0	10.714285714285714	0	3.5714285714285716	3.5714285714285716	7.142857142857143	10.714285714285714	0	0	0	3.5714285714285716	0	0	3.5714285714285716	7.142857142857143	0	10.714285714285714	7.142857142857143	7.142857142857143	3.5714285714285716	0	0.0	100.0	66.66666666666667	33.333333333333336	1.0	100.0	0
korean_clean_33.conllu	1	19	19.0	3.5625	0	0	15.789473684210526	10.526315789473685	5.2631578947368425	0	36.8421052631579	5.2631578947368425	0	0	15.789473684210526	0	0	10.526315789473685	0	0.75	2.0	0.0	3.0	0	0	50.0	0	50.0	0	0	6.0	9.5	10.0	2.466666666666667	10	0	0	100.0	0.0	100.0	0.0	5.2631578947368425	10.526315789473685	5.2631578947368425	0	0	5.2631578947368425	0	0	0	5.2631578947368425	10.526315789473685	0	0	0	10.526315789473685	0	0	10.526315789473685	10.526315789473685	0	5.2631578947368425	0	15.789473684210526	5.2631578947368425	0	0.0	100.0	0.0	100.0	1.0	100.0	0
korean_clean_34.conllu	1	18	18.0	3.7058823529411766	5.555555555555555	0	27.77777777777778	0	0	0	33.333333333333336	0	0	0	5.555555555555555	11.11111111111111	0	16.666666666666668	0	0.8823529411764706	3.0	100.0	2.3333333333333335	0	33.333333333333336	0	66.66666666666667	0	0	0	5.0	6.0	14.0	2.875	14	0	0	100.0	0.0	0	0	5.555555555555555	16.666666666666668	11.11111111111111	5.555555555555555	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	11.11111111111111	0	0	5.555555555555555	5.555555555555555	5.555555555555555	5.555555555555555	5.555555555555555	33.333333333333336	66.66666666666667	0.0	100.0	2.0	0	100.0
korean_clean_35.conllu	1	12	12.0	3.090909090909091	8.333333333333334	0	8.333333333333334	8.333333333333334	0	0	41.666666666666664	0	0	0	8.333333333333334	8.333333333333334	0	16.666666666666668	0	0.8181818181818182	2.0	0.0	1.0	50.0	0	50.0	0	0	0	0	6.0	6.0	4.0	1.7	4	0	0	0	0	100.0	0.0	16.666666666666668	8.333333333333334	8.333333333333334	8.333333333333334	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	0	8.333333333333334	8.333333333333334	8.333333333333334	0.0	100.0	0.0	100.0	1.0	100.0	0
korean_clean_36.conllu	1	17	17.0	3.0	0	0	5.882352941176471	0	5.882352941176471	0	58.8235294117647	0	0	0	11.764705882352942	5.882352941176471	0	11.764705882352942	0	0.8666666666666667	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	8.5	13.0	3.142857142857143	13	0	0	100.0	0.0	0	0	0	0	5.882352941176471	0	0	0	0	0	11.764705882352942	23.529411764705884	5.882352941176471	0	0	0	11.764705882352942	0	0	17.647058823529413	0	0	5.882352941176471	0	11.764705882352942	5.882352941176471	0	50.0	50.0	0.0	100.0	1.0	100.0	0
korean_clean_37.conllu	1	15	15.0	3.7142857142857144	0	0	20.0	0	0	0	40.0	0	0	6.666666666666667	6.666666666666667	0	0	26.666666666666668	0	1.0	4.0	100.0	1.25	25.0	50.0	0	25.0	0	0	0	6.0	3.75	11.0	2.230769230769231	11	0	0	100.0	0.0	100.0	0.0	20.0	20.0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	6.666666666666667	6.666666666666667	0	13.333333333333334	0	6.666666666666667	6.666666666666667	0	25.0	75.0	0.0	100.0	1.0	100.0	0
korean_clean_38.conllu	1	25	25.0	3.6363636363636362	0	0	12.0	0	4.0	4.0	44.0	4.0	0	0	12.0	0	0	20.0	0	0.8636363636363636	5.0	100.0	2.0	20.0	40.0	0	20.0	0	20.0	0	4.0	5.0	16.0	3.1904761904761907	16	0	0	100.0	0.0	100.0	0.0	12.0	8.0	4.0	4.0	0	0	0	0	0	4.0	8.0	0	0	4.0	8.0	0	0	12.0	8.0	0	8.0	4.0	12.0	4.0	0	25.0	75.0	0.0	100.0	1.0	100.0	0
korean_clean_39.conllu	1	22	22.0	3.526315789473684	0	0	22.727272727272727	4.545454545454546	0	0	27.272727272727273	0	0	0	13.636363636363637	9.090909090909092	0	22.727272727272727	0	0.8421052631578947	5.0	100.0	1.0	0	100.0	0	0	0	0	0	9.0	4.4	17.0	2.7222222222222223	17	0	0	100.0	0.0	100.0	0.0	18.181818181818183	13.636363636363637	0	0	0	0	0	0	4.545454545454546	4.545454545454546	9.090909090909092	0	0	0	0	0	0	9.090909090909092	4.545454545454546	0	4.545454545454546	9.090909090909092	13.636363636363637	4.545454545454546	4.545454545454546	16.666666666666668	83.33333333333333	0.0	100.0	1.25	75.0	25.0
korean_clean_40.conllu	1	23	23.0	2.736842105263158	13.043478260869565	0	4.3478260869565215	0	4.3478260869565215	0	47.82608695652174	0	0	0	17.391304347826086	4.3478260869565215	0	8.695652173913043	0	0.8947368421052632	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	6.0	11.5	15.0	4.333333333333333	15	0	0	100.0	0.0	0	0	4.3478260869565215	0	4.3478260869565215	13.043478260869565	0	0	0	0	4.3478260869565215	8.695652173913043	17.391304347826086	0	0	0	0	0	0	13.043478260869565	0	0	8.695652173913043	4.3478260869565215	17.391304347826086	4.3478260869565215	0	50.0	50.0	0.0	100.0	1.0	100.0	0
korean_clean_41.conllu	1	15	15.0	3.3846153846153846	0	0	6.666666666666667	0	0	0	60.0	0	0	0	13.333333333333334	13.333333333333334	0	6.666666666666667	0	0.8461538461538461	1.0	100.0	4.0	0	0	0	0	100.0	0	0	5.0	15.0	12.0	2.8333333333333335	12	0	0	100.0	0.0	0	0	0	6.666666666666667	0	0	0	0	0	0	13.333333333333334	20.0	0	0	0	0	13.333333333333334	0	0	13.333333333333334	0	0	13.333333333333334	0	13.333333333333334	6.666666666666667	0	100.0	0.0	0	0	0	0	0
korean_clean_42.conllu	1	19	19.0	3.2941176470588234	5.2631578947368425	0	10.526315789473685	0	10.526315789473685	0	47.36842105263158	0	0	5.2631578947368425	10.526315789473685	0	0	10.526315789473685	0	0.8823529411764706	2.0	0.0	1.5	50.0	0	0	50.0	0	0	0	4.0	9.5	15.0	3.4375	15	0	0	100.0	0.0	100.0	0.0	0	10.526315789473685	0	5.2631578947368425	0	5.2631578947368425	0	5.2631578947368425	0	21.05263157894737	15.789473684210526	5.2631578947368425	0	0	10.526315789473685	0	0	0	0	0	5.2631578947368425	0	10.526315789473685	5.2631578947368425	0	0.0	100.0	100.0	0.0	1.0	100.0	0
korean_clean_43.conllu	1	30	30.0	3.230769230769231	0	0	3.3333333333333335	0	13.333333333333334	0	46.666666666666664	0	0	3.3333333333333335	13.333333333333334	0	0	20.0	0	0.8461538461538461	6.0	0.0	1.1666666666666667	33.333333333333336	50.0	0	0	16.666666666666668	0	0	6.0	5.0	26.0	4.36	26	0	0	100.0	0.0	100.0	0.0	13.333333333333334	0	3.3333333333333335	0	0	3.3333333333333335	0	3.3333333333333335	0	10.0	20.0	0	0	0	6.666666666666667	0	0	3.3333333333333335	3.3333333333333335	0	13.333333333333334	3.3333333333333335	13.333333333333334	3.3333333333333335	0	0.0	100.0	60.0	40.0	1.0	100.0	0
korean_clean_44.conllu	1	14	14.0	2.923076923076923	0	0	28.571428571428573	0	0	0	35.714285714285715	7.142857142857143	0	0	7.142857142857143	0	0	21.428571428571427	0	0.9230769230769231	3.0	100.0	1.6666666666666667	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	5.0	4.666666666666667	3.0	1.75	3	0	0	0	0	0	0	7.142857142857143	21.428571428571427	0	7.142857142857143	0	0	0	0	0	28.571428571428573	0	0	0	0	7.142857142857143	0	0	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	7.142857142857143	0	50.0	50.0	0.0	100.0	1.0	100.0	0
korean_clean_45.conllu	1	13	13.0	2.8181818181818183	7.6923076923076925	0	15.384615384615385	7.6923076923076925	7.6923076923076925	0	23.076923076923077	0	0	0	15.384615384615385	7.6923076923076925	0	15.384615384615385	0	0.7272727272727273	2.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	6.5	7.0	2.0	7	0	0	0	0	100.0	0.0	0	0	0	7.6923076923076925	0	15.384615384615385	0	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	15.384615384615385	15.384615384615385	7.6923076923076925	0	100.0	0.0	0	0	0	0	0
korean_clean_46.conllu	1	12	12.0	2.3636363636363638	0	0	8.333333333333334	8.333333333333334	0	0	50.0	0	0	0	8.333333333333334	8.333333333333334	0	16.666666666666668	0	0.8181818181818182	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	6.0	6.0	8.0	1.9	8	0	0	100.0	0.0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	8.333333333333334	0	8.333333333333334	0	0	16.666666666666668	0	0	8.333333333333334	8.333333333333334	8.333333333333334	8.333333333333334	0	50.0	50.0	0.0	100.0	1.0	100.0	0
korean_clean_47.conllu	1	16	16.0	3.3846153846153846	0	0	18.75	0	0	0	43.75	0	0	0	18.75	0	0	18.75	0	1.0	3.0	100.0	2.0	33.333333333333336	0	33.333333333333336	0	33.333333333333336	0	0	4.0	5.333333333333333	7.0	2.6666666666666665	7	0	0	100.0	0.0	0	0	6.25	12.5	6.25	0	0	0	0	0	0	12.5	18.75	0	0	0	6.25	0	0	0	0	0	12.5	0	18.75	6.25	0	50.0	50.0	0.0	100.0	1.0	100.0	0
korean_clean_48.conllu	1	21	21.0	3.25	4.761904761904762	0	23.80952380952381	0	4.761904761904762	0	38.095238095238095	0	0	4.761904761904762	4.761904761904762	4.761904761904762	0	14.285714285714286	0	0.9	3.0	0.0	1.6666666666666667	0	33.333333333333336	66.66666666666667	0	0	0	0	7.0	7.0	11.0	2.3157894736842106	11	0	0	100.0	0.0	100.0	0.0	9.523809523809524	9.523809523809524	4.761904761904762	4.761904761904762	0	0	0	0	4.761904761904762	4.761904761904762	4.761904761904762	0	4.761904761904762	0	4.761904761904762	0	0	9.523809523809524	4.761904761904762	0	14.285714285714286	9.523809523809524	4.761904761904762	4.761904761904762	0	0.0	100.0	0.0	100.0	1.0	100.0	0
korean_clean_49.conllu	1	10	10.0	3.3333333333333335	0	0	10.0	0	0	0	20.0	0	0	10.0	10.0	20.0	0	30.0	0	0.7777777777777778	3.0	100.0	1.6666666666666667	33.333333333333336	33.333333333333336	0	0	33.333333333333336	0	0	4.0	3.3333333333333335	5.0	1.875	5	0	0	100.0	0.0	0	0	10.0	10.0	10.0	0	0	0	0	0	20.0	10.0	0	0	0	0	0	0	0	0	0	0	10.0	0	10.0	10.0	10.0	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
korean_clean_50.conllu	1	22	22.0	3.25	0	0	18.181818181818183	0	4.545454545454546	0	31.818181818181817	4.545454545454546	0	0	9.090909090909092	9.090909090909092	4.545454545454546	18.181818181818183	0	0.75	4.0	100.0	1.0	66.66666666666667	0	0	0	33.333333333333336	0	0	3.0	5.5	11.0	3.6842105263157894	11	0	0	0	0	100.0	0.0	0	9.090909090909092	13.636363636363637	0	0	9.090909090909092	0	0	9.090909090909092	13.636363636363637	9.090909090909092	0	0	0	9.090909090909092	0	0	0	4.545454545454546	4.545454545454546	0	0	13.636363636363637	4.545454545454546	0	50.0	50.0	100.0	0.0	1.0	100.0	0
korean_clean_51.conllu	1	15	15.0	2.857142857142857	0	0	13.333333333333334	6.666666666666667	0	0	40.0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	20.0	0	0.7857142857142857	3.0	100.0	2.6666666666666665	33.333333333333336	0	0	0	66.66666666666667	0	0	2.0	5.0	7.0	2.4615384615384617	7	0	0	100.0	0.0	100.0	0.0	0	0	20.0	0	0	20.0	0	0	6.666666666666667	0	0	0	0	0	6.666666666666667	0	0	13.333333333333334	13.333333333333334	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0
korean_clean_52.conllu	1	28	28.0	2.6923076923076925	7.142857142857143	0	17.857142857142858	0	10.714285714285714	0	39.285714285714285	3.5714285714285716	0	0	7.142857142857143	7.142857142857143	0	7.142857142857143	0	0.7692307692307693	2.0	100.0	3.5	0	50.0	0	0	0	0	50.0	7.0	14.0	14.0	3.12	14	0	0	100.0	0.0	100.0	0.0	3.5714285714285716	3.5714285714285716	10.714285714285714	7.142857142857143	0	0	0	3.5714285714285716	7.142857142857143	3.5714285714285716	10.714285714285714	0	0	0	14.285714285714286	0	0	3.5714285714285716	3.5714285714285716	3.5714285714285716	7.142857142857143	7.142857142857143	7.142857142857143	3.5714285714285716	0	100.0	0.0	0	0	0	0	0
korean_clean_53.conllu	1	10	10.0	3.111111111111111	0	0	10.0	0	10.0	0	30.0	0	0	0	10.0	10.0	0	30.0	0	0.7777777777777778	3.0	100.0	0.6666666666666666	33.333333333333336	66.66666666666667	0	0	0	0	0	6.0	3.3333333333333335	3.0	1.5	3	0	0	100.0	0.0	0	0	20.0	10.0	0	0	0	0	0	0	10.0	0	10.0	0	0	0	0	0	0	0	0	0	30.0	0	10.0	10.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0
korean_clean_54.conllu	1	22	22.0	3.15	4.545454545454546	0	18.181818181818183	0	0	0	31.818181818181817	0	0	0	9.090909090909092	4.545454545454546	0	31.818181818181817	0	0.95	7.0	100.0	1.1428571428571428	14.285714285714286	71.42857142857143	0	14.285714285714286	0	0	0	6.0	3.142857142857143	12.0	2.3157894736842106	12	0	0	100.0	0.0	100.0	0.0	18.181818181818183	13.636363636363637	4.545454545454546	4.545454545454546	0	0	0	0	4.545454545454546	13.636363636363637	0	0	0	0	9.090909090909092	0	0	9.090909090909092	4.545454545454546	0	4.545454545454546	0	9.090909090909092	4.545454545454546	0	14.285714285714286	85.71428571428571	0.0	100.0	1.5	50.0	50.0
korean_clean_55.conllu	1	25	25.0	3.0	0	0	0	4.0	8.0	4.0	40.0	0	0	0	12.0	12.0	0	20.0	0	0.6818181818181818	5.0	100.0	1.8	20.0	40.0	20.0	0	0	20.0	0	6.0	5.0	19.0	3.4761904761904763	19	0	0	100.0	0.0	100.0	0.0	8.0	0	0	0	0	8.0	0	4.0	12.0	8.0	8.0	0	0	4.0	8.0	0	0	8.0	4.0	0	12.0	0	12.0	4.0	0	20.0	80.0	0.0	100.0	1.0	100.0	0
korean_clean_56.conllu	1	18	18.0	2.823529411764706	5.555555555555555	0	5.555555555555555	5.555555555555555	5.555555555555555	0	50.0	0	0	0	5.555555555555555	0	0	22.22222222222222	0	0.8823529411764706	4.0	100.0	1.5	0	50.0	50.0	0	0	0	0	10.0	4.5	12.0	2.125	12	0	0	100.0	0.0	100.0	0.0	16.666666666666668	0	0	5.555555555555555	0	5.555555555555555	0	0	0	22.22222222222222	5.555555555555555	0	0	0	5.555555555555555	0	0	5.555555555555555	11.11111111111111	0	5.555555555555555	5.555555555555555	5.555555555555555	5.555555555555555	0	25.0	75.0	0.0	100.0	1.0	100.0	0
korean_clean_57.conllu	1	21	21.0	2.6842105263157894	14.285714285714286	0	19.047619047619047	0	0	0	33.333333333333336	0	0	0	9.523809523809524	9.523809523809524	0	14.285714285714286	0	0.8947368421052632	3.0	100.0	2.6666666666666665	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	5.0	7.0	18.0	3.7222222222222223	18	0	0	100.0	0.0	100.0	0.0	4.761904761904762	9.523809523809524	4.761904761904762	14.285714285714286	0	0	0	0	9.523809523809524	4.761904761904762	4.761904761904762	0	0	0	9.523809523809524	0	0	0	9.523809523809524	0	9.523809523809524	4.761904761904762	9.523809523809524	4.761904761904762	0	50.0	50.0	0.0	100.0	1.0	100.0	0
korean_clean_58.conllu	1	21	21.0	2.6842105263157894	14.285714285714286	0	28.571428571428573	0	4.761904761904762	0	19.047619047619047	0	0	0	9.523809523809524	0	0	23.80952380952381	0	0.9473684210526315	5.0	100.0	1.6	20.0	60.0	0	0	0	20.0	0	8.0	4.2	18.0	3.0555555555555554	18	0	0	100.0	0.0	100.0	0.0	9.523809523809524	4.761904761904762	19.047619047619047	14.285714285714286	0	4.761904761904762	0	4.761904761904762	0	0	4.761904761904762	0	4.761904761904762	0	0	0	0	0	4.761904761904762	0	9.523809523809524	4.761904761904762	9.523809523809524	4.761904761904762	0	25.0	75.0	33.333333333333336	66.66666666666667	1.0	100.0	0
korean_clean_59.conllu	1	20	20.0	2.8947368421052633	5.0	0	10.0	5.0	15.0	0	40.0	0	0	0	5.0	5.0	0	15.0	0	0.7368421052631579	3.0	100.0	1.3333333333333333	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	0	9.0	6.666666666666667	18.0	4.111111111111111	18	0	0	100.0	0.0	100.0	0.0	15.0	0	0	5.0	0	0	0	10.0	5.0	10.0	10.0	0	0	0	5.0	0	0	5.0	10.0	0	5.0	10.0	5.0	5.0	0	25.0	75.0	0.0	100.0	1.0	100.0	0
korean_clean_60.conllu	1	22	22.0	3.0	0	0	4.545454545454546	13.636363636363637	9.090909090909092	0	36.36363636363637	0	0	0	4.545454545454546	0	0	31.818181818181817	0	0.7619047619047619	7.0	100.0	0.8571428571428571	42.857142857142854	28.571428571428573	28.571428571428573	0	0	0	0	7.0	3.142857142857143	20.0	3.15	20	0	0	100.0	0.0	100.0	0.0	22.727272727272727	4.545454545454546	0	0	0	13.636363636363637	0	4.545454545454546	9.090909090909092	4.545454545454546	4.545454545454546	0	0	0	0	0	0	9.090909090909092	9.090909090909092	0	9.090909090909092	0	4.545454545454546	4.545454545454546	0	16.666666666666668	83.33333333333333	0.0	100.0	1.25	75.0	25.0
korean_clean_61.conllu	1	15	15.0	3.0	13.333333333333334	0	13.333333333333334	0	0	0	40.0	0	0	0	6.666666666666667	6.666666666666667	0	20.0	0	0.9285714285714286	3.0	100.0	2.0	0	66.66666666666667	0	0	33.333333333333336	0	0	5.0	5.0	11.0	2.230769230769231	11	0	0	100.0	0.0	100.0	0.0	6.666666666666667	0	13.333333333333334	6.666666666666667	0	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	0	0	0	6.666666666666667	6.666666666666667	0	13.333333333333334	6.666666666666667	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
korean_clean_62.conllu	1	12	12.0	2.9	0	0	0	0	25.0	0	33.333333333333336	0	0	0	16.666666666666668	8.333333333333334	0	16.666666666666668	0	0.6	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	5.0	6.0	10.0	3.2222222222222223	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	8.333333333333334	25.0	0	0	0	16.666666666666668	0	0	8.333333333333334	0	0	0	0	16.666666666666668	8.333333333333334	0	50.0	50.0	0.0	100.0	1.0	100.0	0
korean_clean_63.conllu	1	18	18.0	3.2941176470588234	5.555555555555555	0	11.11111111111111	0	0	0	38.888888888888886	0	0	0	5.555555555555555	5.555555555555555	0	33.333333333333336	0	0.9411764705882353	6.0	100.0	1.3333333333333333	0	66.66666666666667	33.333333333333336	0	0	0	0	8.0	3.0	9.0	1.625	9	0	0	100.0	0.0	100.0	0.0	11.11111111111111	5.555555555555555	0	11.11111111111111	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	0	5.555555555555555	0	0	0	5.555555555555555	0	11.11111111111111	5.555555555555555	5.555555555555555	5.555555555555555	0	20.0	80.0	0.0	100.0	1.3333333333333333	66.66666666666667	33.333333333333336
korean_clean_64.conllu	1	24	24.0	2.9545454545454546	0	0	12.5	4.166666666666667	4.166666666666667	0	45.833333333333336	0	0	4.166666666666667	8.333333333333334	12.5	0	8.333333333333334	0	0.7727272727272727	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	6.0	12.0	16.0	2.9523809523809526	16	0	0	100.0	0.0	0	0	4.166666666666667	12.5	0	0	0	4.166666666666667	0	0	12.5	12.5	8.333333333333334	0	0	0	4.166666666666667	0	0	12.5	0	0	16.666666666666668	0	8.333333333333334	4.166666666666667	0	50.0	50.0	0.0	100.0	1.0	100.0	0
korean_clean_65.conllu	1	22	22.0	3.15	0	0	13.636363636363637	9.090909090909092	22.727272727272727	4.545454545454546	31.818181818181817	0	0	0	9.090909090909092	4.545454545454546	0	4.545454545454546	0	0.55	1.0	0.0	3.0	0	0	0	100.0	0	0	0	5.0	22.0	18.0	3.526315789473684	18	0	0	100.0	0.0	0	0	0	13.636363636363637	0	0	0	9.090909090909092	0	0	0	4.545454545454546	18.181818181818183	0	0	4.545454545454546	9.090909090909092	0	0	9.090909090909092	0	0	13.636363636363637	0	9.090909090909092	4.545454545454546	4.545454545454546	0	0	0	0	0	0	0
korean_clean_66.conllu	1	15	15.0	2.769230769230769	0	0	13.333333333333334	0	6.666666666666667	0	40.0	0	0	0	13.333333333333334	13.333333333333334	0	13.333333333333334	0	0.7692307692307693	2.0	0.0	2.0	0	50.0	0	50.0	0	0	0	6.0	7.5	9.0	2.1666666666666665	9	0	0	100.0	0.0	100.0	0.0	6.666666666666667	6.666666666666667	6.666666666666667	0	0	0	0	0	13.333333333333334	20.0	6.666666666666667	0	0	0	6.666666666666667	0	0	0	6.666666666666667	0	6.666666666666667	0	13.333333333333334	6.666666666666667	0	0.0	100.0	0.0	100.0	1.0	100.0	0
korean_clean_67.conllu	1	32	32.0	3.1	0	0	18.75	0	9.375	0	34.375	0	0	0	6.25	15.625	0	15.625	0	0.7333333333333333	5.0	100.0	1.6	0	50.0	25.0	0	25.0	0	0	5.0	6.4	30.0	4.137931034482759	30	0	0	100.0	0.0	0	0	6.25	9.375	6.25	0	0	3.125	0	3.125	15.625	6.25	6.25	0	0	0	6.25	0	0	6.25	0	0	15.625	6.25	6.25	3.125	0	20.0	80.0	0.0	100.0	1.0	100.0	0
korean_clean_68.conllu	1	13	13.0	2.9166666666666665	15.384615384615385	0	7.6923076923076925	0	0	0	53.84615384615385	0	0	0	7.6923076923076925	0	0	15.384615384615385	0	1.0	2.0	0.0	0.5	50.0	50.0	0	0	0	0	0	6.0	6.5	8.0	1.7272727272727273	8	0	0	0	0	100.0	0.0	7.6923076923076925	0	7.6923076923076925	15.384615384615385	0	0	0	0	0	15.384615384615385	0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	15.384615384615385	0	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	0	0.0	100.0	0.0	100.0	1.0	100.0	0
korean_clean_69.conllu	1	25	25.0	3.0	0	0	0	0	8.0	0	44.0	0	0	0	28.0	4.0	0	16.0	0	0.8333333333333334	4.0	100.0	1.25	0	75.0	25.0	0	0	0	0	11.0	6.25	19.0	5.823529411764706	19	0	0	100.0	0.0	0	0	8.0	0	0	0	4.0	0	0	4.0	4.0	4.0	20.0	0	0	0	4.0	0	0	4.0	0	0	16.0	0	28.0	4.0	0	25.0	75.0	0.0	100.0	1.0	100.0	0
